state,district,DEI,ASS,UBS,SRS
Tamil Nadu,ariyalur,0.758071625182273,0.6562443329504927,0.7191860299585242,0.32163362108667953
Tamil Nadu,chengalpattu,0.4246166763929238,0.7084416369461404,0.25,0.75
Tamil Nadu,chennai,0.7981563902987292,0.3748262104817748,0.5205905215616868,0.43285026790768855
Tamil Nadu,coimbatore,0.8491628624293321,0.4177748896814363,0.5841574009819436,0.29747843732289686
Tamil Nadu,cuddalore,0.775975041059294,0.4341564407906668,0.618807192575104,0.4043260313049043
Tamil Nadu,dharmapuri,0.704336071737831,0.5389439642144713,0.6572025824241219,0.4343402511855148
Tamil Nadu,dindigul,0.9230182793951102,0.5253732696608837,0.707860571819404,0.2654210891501842
Tamil Nadu,erode,0.8827698202925855,0.5322946261258539,0.6240742520793182,0.33665628388949065
Tamil Nadu,kallakurichi,0.4825725476962295,0.7149096294505228,0.3510323617317124,0.503408636201574
Tamil Nadu,kanchipuram,0.8055474265450391,0.25,0.5679347316509801,0.36674655052739896
Tamil Nadu,kanyakumari,0.8765554450364526,0.594133470349997,0.5894229571234566,0.32575318039797785
Tamil Nadu,karur,0.6904208753460374,0.6052257752523726,0.6080097689476587,0.33258804540831405
Tamil Nadu,krishnagiri,0.8491467440565266,0.5499455963247295,0.6036628753377657,0.351007251658497
Tamil Nadu,madurai,0.8607512377090316,0.3772139273408693,0.6060575967100539,0.32786570191475234
Tamil Nadu,mayiladuthurai,0.5866638019221267,0.7344949525479054,0.5770511375469158,0.5217865440503262
Tamil Nadu,nagapattinam,0.781889452235636,0.5977603820346975,0.6181575444747459,0.37027701422981185
Tamil Nadu,namakkal,0.8693983607222247,0.581378830925467,0.6698701303580251,0.3264326737250945
Tamil Nadu,nilgiris,0.7954270333272996,0.6844133470349997,0.7004283117131972,0.3732244028790832
Tamil Nadu,perambalur,0.8708916677105154,0.668182917245965,0.75,0.25
Tamil Nadu,pudukkottai,0.7684759878654017,0.49218702774587436,0.6763503662997057,0.34925968408801605
Tamil Nadu,ramanathapuram,0.8295238363460605,0.6056791392129601,0.6716078049100493,0.2829200681771041
Tamil Nadu,ranipet,0.6624558762021288,0.75,0.4605001700004931,0.6870045916471144
Tamil Nadu,salem,0.8135595239913863,0.38298676177235086,0.6424250686414189,0.3635954886911063
Tamil Nadu,sivagangai,0.82997004764932,0.5892371395756513,0.6973639284933033,0.3111653406302294
Tamil Nadu,tenkasi,0.5970760947644228,0.7081696185697879,0.4927306924446694,0.5409145118971211
Tamil Nadu,thanjavur,0.8233809277226456,0.4717252009913559,0.6352612875548206,0.35565204671470746
Tamil Nadu,theni,0.8473966244606356,0.6246599770295593,0.6163657298308216,0.3554127549072019
Tamil Nadu,thoothukudi,0.8437688327605148,0.5637883092546696,0.692360380252556,0.40103601751618667
Tamil Nadu,tiruchirappalli,0.8325845090810047,0.38770174696246146,0.6710245048713261,0.2920051869087641
Tamil Nadu,tirunelveli,0.8725295136733002,0.40169558121259746,0.677869091244651,0.343897992898338
Tamil Nadu,tirupattur,0.6363611481603775,0.7154838904672671,0.5142258335664616,0.5023084706441752
Tamil Nadu,tiruppur,0.8680712633772346,0.5266124644864898,0.5633505744338897,0.3369653804985452
Tamil Nadu,tiruvallur,0.8425675313172825,0.2890497491386085,0.5458391782759664,0.34594221244236867
Tamil Nadu,tiruvannamalai,0.7828121971939783,0.4743547119627637,0.6247839644817208,0.35158645587934184
Tamil Nadu,tiruvarur,0.6880512006702602,0.5939823490298011,0.5970100044512578,0.4735930428415646
Tamil Nadu,vellore,0.8161214210261619,0.38812488665900985,0.620712671371889,0.36337438238680697
Tamil Nadu,viluppuram,0.7973364574761888,0.3130780390497491,0.6778869915974148,0.3452684849389046
Tamil Nadu,virudhunagar,0.8122115116143072,0.5436287251405428,0.6156554334000166,0.3431367536390982
