state,district,DEI,ASS,UBS,SRS
Andhra Pradesh,alluri sitharama raju,0.6095096739717358,0.7182683286422731,0.7040809447406275,0.4338696525206345
Andhra Pradesh,anakapalli,0.6307115875706479,0.7493633561184827,0.41086024693179873,0.7182015502553273
Andhra Pradesh,ananthapuramu,0.8477693309511677,0.3466023321270607,0.707615166842982,0.39689948636726774
Andhra Pradesh,annamayya,0.5346519529723566,0.7279520171558772,0.25,0.6375612431164381
Andhra Pradesh,bapatla,0.610587054501375,0.75,0.48177853781505253,0.738894074088368
Andhra Pradesh,chittoor,0.8529584693967165,0.42792521109770804,0.643526697034472,0.36309204361517666
Andhra Pradesh,dr. b.r. ambedkar konaseema,0.629453657762302,0.743968636911942,0.5173935815368642,0.75
Andhra Pradesh,east godavari,0.8837888971743103,0.4283608095429567,0.732176540233999,0.33014119500942096
Andhra Pradesh,eluru,0.7161715514072875,0.7449403565205737,0.43611497253582454,0.6303250347176296
Andhra Pradesh,guntur,0.8639806860548358,0.3442903096099718,0.6881010228977055,0.32410819272011826
Andhra Pradesh,kakinada,0.6307613291666807,0.7304315775365233,0.29431174103037444,0.6473435492425585
Andhra Pradesh,krishna,0.8725889436821417,0.4765111915292856,0.7404781660375243,0.25930549087252414
Andhra Pradesh,kurnool,0.8955858779034764,0.25,0.7341057697953064,0.25
Andhra Pradesh,nandyal,0.6938272431074184,0.733279721216995,0.3171547981615054,0.6506604464519636
Andhra Pradesh,ntr,0.6634564462067429,0.7318724031631149,0.2876185244353061,0.4951061464952904
Andhra Pradesh,palnadu,0.7008574177815228,0.7349550998525667,0.3052680375445348,0.5073029490283973
Andhra Pradesh,parvathipuram manyam,0.7398933474958727,0.7494973864093285,0.636761554466086,0.38779867953234926
Andhra Pradesh,prakasam,0.7926589475402279,0.42306661305455034,0.6858906602112147,0.39273761680786756
Andhra Pradesh,sri potti sriramulu nellore,0.6486285588302847,0.38818522986194876,0.7463607279004615,0.37068744227276623
Andhra Pradesh,sri sathya sai,0.6798842855234837,0.732039941026672,0.3055564470793604,0.5592987534892868
Andhra Pradesh,srikakulam,0.8682274313080965,0.5839699772148506,0.6381170948428686,0.40375918670186084
Andhra Pradesh,tirupati,0.37273178756571296,0.7031899209221284,0.30423396364785593,0.6443052590633025
Andhra Pradesh,visakhapatnam,0.877065590208743,0.4081222356252513,0.75,0.3606767747493083
Andhra Pradesh,vizianagaram,0.8509744620120798,0.6070566948130277,0.6961384952688252,0.37701156444112516
Andhra Pradesh,west godavari,0.874527395750983,0.5149778850020105,0.6947674871734749,0.3446366455966408
Andhra Pradesh,y.s.r. kadapa,0.8006712700491804,0.47322744940356515,0.6862388241050433,0.4091608324400249
