state,district,DEI,ASS,UBS,SRS
Karnataka,bagalkote,0.7011490170095669,0.6907956283503853,0.44387316926041703,0.4648952257002833
Karnataka,ballari,0.7519826684896399,0.6918944804953744,0.6710001864390607,0.4731998527626342
Karnataka,belagavi,0.7086624063140886,0.6187911141469788,0.5983704571995552,0.6002690016346779
Karnataka,bengaluru rural,0.4022293979259464,0.7149852248934558,0.25,0.5972605700835181
Karnataka,bengaluru urban,0.6025006309464225,0.25,0.4759165591562273,0.3048684258551875
Karnataka,bidar,0.7220916085513821,0.7124608348306432,0.6693143795775591,0.5155087293368021
Karnataka,chamarajanagar,0.6120035751168852,0.7349650297729534,0.6381226016262203,0.75
Karnataka,chikkaballapura,0.6801626256010735,0.7312601161219429,0.419911262728046,0.7183169511346208
Karnataka,chikkamagaluru,0.7540857909727905,0.7377418588420475,0.6523382707946193,0.6041781100699194
Karnataka,chitradurga,0.6910155865300786,0.7176358344594094,0.4870210837128064,0.6502534631123742
Karnataka,dakshina kannada,0.7332737907640722,0.7024152473159794,0.5394147668334495,0.5323147536453765
Karnataka,davanagere,0.889525188301089,0.7108274059664701,0.75,0.25
Karnataka,dharwad,0.790903836285292,0.7118817100515272,0.6183157573213939,0.45320365939015844
Karnataka,gadag,0.6478268586654384,0.7194771542699315,0.5467570655900279,0.5969719707379041
Karnataka,hassan,0.7968788501161124,0.7270874478416465,0.45728017793516024,0.5060993453133733
Karnataka,haveri,0.7876459701079435,0.7197147439229021,0.4273530224329939,0.5117331636525757
Karnataka,kalaburagi,0.7548183352821947,0.6706970286444025,0.658230323677718,0.4166710913374386
Karnataka,kodagu,0.7784707665827737,0.75,0.5791391957257166,0.40562930190968416
Karnataka,kolar,0.7757912299484566,0.723337986130704,0.5969849988366713,0.5310757687876311
Karnataka,koppal,0.7039748486968779,0.70891926406605,0.49605726052148646,0.5035200856463657
Karnataka,mandya,0.7727311658105623,0.7269538036618506,0.6103841192566499,0.6116899463987415
Karnataka,mysuru,0.7364571897683619,0.6920726727351023,0.6072110472362379,0.43038116178340113
Karnataka,raichur,0.6746596860311078,0.667192581263086,0.6795342986077808,0.4587524643052356
Karnataka,ramanagara,0.7308266915762941,0.7326633800098006,0.45416646684262296,0.5481775362529118
Karnataka,shivamogga,0.7522084286218597,0.717606135752788,0.6161353524238269,0.5359885673265108
Karnataka,tumakuru,0.7601766837805852,0.7019474926866935,0.6720500371635265,0.5613793288788911
Karnataka,udupi,0.6760442016676097,0.7286095065559894,0.5254580120017898,0.6423538995187824
Karnataka,uttara kannada,0.728677143952566,0.7286020818793342,0.5268070171603407,0.5263319503156033
Karnataka,vijayanagara,0.6321406825141602,0.7413502516965387,0.5300087402232168,0.592366038223297
Karnataka,vijayapura,0.6586957481349884,0.6647647119967925,0.6090234485287457,0.6097561590982568
Karnataka,yadgir,0.6051830342174549,0.6928671131372228,0.6579081844120802,0.45574998285563506
