state,district,DEI,ASS,UBS,SRS
Punjab,amritsar,0.7988324117508029,0.4825703523957843,0.47111916473149307,0.25
Punjab,barnala,0.6385754077846736,0.7184908188765347,0.6030004604337226,0.6791778910120048
Punjab,bathinda,0.7524248760590098,0.628762087573793,0.6053161319049294,0.5007675509212761
Punjab,faridkot,0.7078000898243093,0.7204827786027308,0.6499483837989505,0.5390414751217671
Punjab,fatehgarh sahib,0.7062728684034297,0.7147785302958966,0.6659302325085028,0.5731282785313327
Punjab,fazilka,0.7830175629998063,0.6677411176704937,0.5578949282182768,0.4841123431324357
Punjab,ferozepur,0.7577691603695775,0.6993408424178769,0.5840763359102492,0.5751447615158928
Punjab,ferozpur,0.762375085282755,0.75,0.4011984414172335,0.5697433846183091
Punjab,gurdaspur,0.8791992798716984,0.593419893037799,0.5621549235924426,0.25002158192760154
Punjab,hoshiarpur,0.6387077048856658,0.628128282206367,0.6064449854988514,0.4155934855579015
Punjab,jalandhar,0.6408561759373279,0.5463221179964507,0.5726600155001633,0.6117557128153341
Punjab,kapurthala,0.451319823173346,0.6510056378496494,0.75,0.4805078016475411
Punjab,ludhiana,0.7264747816232638,0.25,0.4356484180757293,0.29178875148191663
Punjab,malerkotla,0.5382332312483833,0.7266397450291551,0.26483817618614874,0.727041172200084
Punjab,mansa,0.8049419193437835,0.7108851544674224,0.6547033939554427,0.4748097775701694
Punjab,moga,0.7670591820503673,0.6896979464706096,0.6064391014880075,0.4648003951349744
Punjab,pathankot,0.621544257694034,0.7079877585020462,0.5330734166638612,0.5266154235886058
Punjab,patiala,0.6942828615529064,0.5698860961211112,0.45253162025233395,0.34984949173481106
Punjab,rupnagar,0.7382232466180936,0.7032794900583101,0.7014099862798793,0.5731758168416762
Punjab,s.a.s. nagar,0.6607655106591316,0.6175573141139401,0.25,0.3769070383317299
Punjab,s.b.s. nagar,0.5892405878038905,0.7137372786208396,0.683407089911191,0.5969517011784553
Punjab,sangrur,0.6604303498320951,0.6663247566963477,0.5978505283582156,0.75
Punjab,sri muktsar sahib,0.7433387653768685,0.6798739632755062,0.6084562198821953,0.521652120882151
Punjab,tarn taran,0.7995600937234405,0.6404034106489649,0.5847472109854707,0.4437846302638708
