state,district,DEI,ASS,UBS,SRS
Haryana,ambala,0.8704078582733722,0.6145437766510384,0.6183190010087173,0.44932874429055775
Haryana,bhiwani,0.8335513019676307,0.5899876954409486,0.7000711043241731,0.43190405714259206
Haryana,charkhi dadri,0.7609896800056034,0.75,0.38125338453828,0.43352250066298725
Haryana,faridabad,0.6947694797701989,0.25,0.3479313542255668,0.3791507536316056
Haryana,fatehabad,0.7981013691286007,0.6423881451937968,0.5870620791528789,0.49183505451589404
Haryana,gurugram,0.6697987171546224,0.46772705093663147,0.25,0.25
Haryana,hisar,0.8835575354250566,0.4859293124297261,0.6024925934089772,0.403566976031406
Haryana,jhajjar,0.788657056777896,0.6378800093344931,0.6108827758472086,0.44353898559869687
Haryana,jind,0.7989960656775211,0.571318709294185,0.6657561423629097,0.5629116101368099
Haryana,kaithal,0.6863625820113343,0.6200596134671277,0.627053348735813,0.6670300577401644
Haryana,karnal,0.7872892280206087,0.5506343212338503,0.7101934500421664,0.5713411071729466
Haryana,kurukshetra,0.7946005853139717,0.651510490697329,0.6955425500237085,0.4841701239445314
Haryana,mahendragarh,0.7156820610958228,0.6384634151515794,0.6454092563112163,0.551519227286491
Haryana,nuh,0.6233107404133361,0.34316157461987706,0.5256908312943596,0.5383704553406199
Haryana,palwal,0.7346832770091765,0.5102202091775039,0.4152507630277885,0.5622174761700336
Haryana,panchkula,0.6139129315130464,0.713775802448183,0.46933721576519116,0.49481026582930054
Haryana,panipat,0.583787580597804,0.4957714443309623,0.5593343355471772,0.75
Haryana,rewari,0.7794987227719145,0.6514044169124042,0.4545103294545828,0.4345159097831486
Haryana,rohtak,0.7654942543295418,0.5966173069987484,0.75,0.519964062933894
Haryana,sirsa,0.8315294431991704,0.5958747905042747,0.6082026683402308,0.4537386895059906
Haryana,sonipat,0.6588888318959757,0.5157360459935931,0.5253104327223099,0.5471715335000911
Haryana,yamunanagar,0.7674347159235984,0.5842066741625475,0.6328077871869996,0.47607366651798605
